gene,max_deviation,min_pvalue
GIMAP4,23.385692349809858,0.009900990099009901
COL5A2,23.2287342696781,0.009900990099009901
PHB2,23.22715762793024,0.009900990099009901
ARHGEF2,23.117704134000533,0.009900990099009901
TGFBR2,23.02550966492681,0.009900990099009901
HIPK2,23.021551357979824,0.009900990099009901
FLOT2,22.92771811847887,0.009900990099009901
STAT2,22.892056725386276,0.009900990099009901
CCT8,22.517190636595345,0.009900990099009901
APOB,22.39558832330534,1.0
PCDH11X,22.393114390836764,1.0
LAMC2,22.390719056342178,1.0
POU3F3,22.390719056342178,1.0
EPS8L3,22.390719056342178,1.0
MT1A,22.389548619943746,1.0
CHAD,22.388395272960334,1.0
GRM2,22.388395272960334,1.0
DEFA6,22.387258287995785,1.0
NR1I2,22.385030740734322,1.0
FAT2,22.385030740734322,1.0
GPR3,22.385030740734322,1.0
NOS1,22.382861081541627,1.0
LINGO2,22.38179659814634,1.0
FUT2,22.38179659814634,1.0
OPRD1,22.380745019010945,1.0
PDX1,22.380745019010945,1.0
TEKT4,22.380745019010945,1.0
CDH22,22.380745019010945,1.0
TRPV6,22.379705885914337,1.0
HTR1E,22.379705885914337,1.0
SLC6A5,22.379705885914337,1.0
CDHR2,22.379705885914337,1.0
NKX2-8,22.378678767128577,1.0
SRD5A2,22.378678767128577,1.0
OPN1LW,22.378678767128577,1.0
MAGEA12,22.378678767128577,1.0
PON1,22.378678767128577,1.0
HOXB13,22.378678767128577,1.0
EPHA8,22.37766325532273,1.0
FGF23,22.37766325532273,1.0
GRIN2B,22.37766325532273,1.0
DMBX1,22.37766325532273,1.0
FOXJ1,22.37766325532273,1.0
CPA5,22.37766325532273,1.0
TAS2R38,22.37766325532273,1.0
KCNB1,22.37766325532273,1.0
A2ML1,22.37766325532273,1.0
CST4,22.376658965675297,1.0
BARHL2,22.376658965675297,1.0
FIBCD1,22.376658965675297,1.0
TTC23L,22.376658965675297,1.0
CALCA,22.376658965675297,1.0
PRTN3,22.375665534170313,1.0
DCX,22.375665534170313,1.0
CST2,22.375665534170313,1.0
TMPRSS6,22.37468261605579,1.0
MYLK2,22.37370988444599,1.0
MOG,22.37370988444599,1.0
UCA1,22.37370988444599,1.0
ZDHHC22,22.372747029051435,1.0
GREB1L,22.372747029051435,1.0
GPR158,22.37179375502268,1.0
GP5,22.37179375502268,1.0
MTNR1B,22.37179375502268,1.0
INSRR,22.370849781895625,1.0
GABRA5,22.370849781895625,1.0
RLN3,22.370849781895625,1.0
OVOL2,22.370849781895625,1.0
ANGPTL8,22.370849781895625,1.0
GALR1,22.370849781895625,1.0
GDNF,22.36991484262773,1.0
MC3R,22.36991484262773,1.0
FUT3,22.36991484262773,1.0
CALB2,22.36991484262773,1.0
PROC,22.36991484262773,1.0
CASC8,22.36991484262773,1.0
FETUB,22.36991484262773,1.0
RS1,22.36991484262773,1.0
HOXA10,22.36991484262773,1.0
EGR4,22.368988682715624,1.0
UMOD,22.368988682715624,1.0
PASD1,22.368988682715624,1.0
GABRQ,22.368988682715624,1.0
IRS4,22.368988682715624,1.0
SERPINA12,22.368988682715624,1.0
CHRM5,22.368988682715624,1.0
DDX3Y,22.368988682715624,1.0
TFR2,22.368988682715624,1.0
EN2,22.368071059386004,1.0
KCNJ9,22.368071059386004,1.0
ATOH1,22.368071059386004,1.0
UGT1A4,22.368071059386004,1.0
UGT1A1,22.368071059386004,1.0
MTNR1A,22.368071059386004,1.0
TBX4,22.368071059386004,1.0
MFRP,22.368071059386004,1.0
CRYGC,22.368071059386004,1.0
IMPG1,22.367161740852385,1.0
ABCC12,22.367161740852385,1.0
NPFFR2,22.367161740852385,1.0
CTSG,22.366260505631367,1.0
PRM1,22.366260505631367,1.0
LHCGR,22.366260505631367,1.0
IFNL1,22.366260505631367,1.0
USP6,22.365367141912635,1.0
HNF1A,22.365367141912635,1.0
HNF1B,22.36448144697764,1.0
CBARP,22.36448144697764,1.0
WT1,22.36448144697764,1.0
CCL1,22.36360322666245,1.0
HOXB9,22.36360322666245,1.0
KCNU1,22.36360322666245,1.0
UGT1A9,22.36360322666245,1.0
MC4R,22.36360322666245,1.0
P2RX3,22.36360322666245,1.0
KHDC3L,22.362732294860717,1.0
MSLN,22.362732294860717,1.0
IL20,22.362732294860717,1.0
NPPB,22.362732294860717,1.0
CYP4F2,22.36186847306318,1.0
TACR3,22.36186847306318,1.0
CACNA1B,22.36101158993045,1.0
SERPINB2,22.36101158993045,1.0
PCDHA1,22.36101158993045,1.0
GRM4,22.36101158993045,1.0
LRRC3B,22.36101158993045,1.0
SLC15A1,22.360161480896195,1.0
RSPO2,22.360161480896195,1.0
COL2A1,22.360161480896195,1.0
CCL15,22.360161480896195,1.0
DNAH5,22.360161480896195,1.0
CRNN,22.360161480896195,1.0
IRX1,22.360161480896195,1.0
NYX,22.360161480896195,1.0
MNX1,22.359317987798146,1.0
SLC22A9,22.359317987798146,1.0
CST1,22.359317987798146,1.0
AGXT,22.359317987798146,1.0
PNPLA1,22.359317987798146,1.0
ZFP57,22.359317987798146,1.0
IGFN1,22.359317987798146,1.0
NOL4,22.359317987798146,1.0
CASR,22.358480958534514,1.0
NLRP9,22.358480958534514,1.0
HCRTR1,22.358480958534514,1.0
NGF,22.358480958534514,1.0
MAGEC1,22.358480958534514,1.0
MAL2,22.358480958534514,1.0
DEFB103B,22.358480958534514,1.0
CHRNB2,22.358480958534514,1.0
MAS1,22.358480958534514,1.0
ADCY2,22.357650246743795,1.0
CNTNAP4,22.35682571150596,1.0
INHA,22.35682571150596,1.0
RIPK4,22.356007217063386,1.0
HOTAIR,22.356007217063386,1.0
AQP4,22.355194632559897,1.0
TMPRSS2,22.355194632559897,1.0
CALML3,22.35438783179655,1.0
ACTL7A,22.35438783179655,1.0
HOXC11,22.35438783179655,1.0
ACTBL2,22.35438783179655,1.0
RASGEF1C,22.35438783179655,1.0
CYP1A2,22.353586693002814,1.0
HS3ST2,22.353586693002814,1.0
CNGB1,22.353586693002814,1.0
CD5L,22.353586693002814,1.0
PTPN5,22.352791098622035,1.0
KCNF1,22.352791098622035,1.0
BDNF,22.352791098622035,1.0
KCNK18,22.352000935110066,1.0
SLC6A17,22.352000935110066,1.0
ADRA1D,22.352000935110066,1.0
OPALIN,22.352000935110066,1.0
LIM2,22.352000935110066,1.0
SOSTDC1,22.352000935110066,1.0
TEKT3,22.352000935110066,1.0
CSRP3,22.3512160927461,1.0
C8B,22.3512160927461,1.0
TTPA,22.3512160927461,1.0
EGF,22.3512160927461,1.0
GAGE1,22.350436465454827,1.0
CCDC33,22.350436465454827,1.0
HMX2,22.350436465454827,1.0
SSX1,22.350436465454827,1.0
SERPINA9,22.34966195063909,1.0
IL5,22.34966195063909,1.0
CA14,22.34966195063909,1.0
BAAT,22.34966195063909,1.0
MYH1,22.34966195063909,1.0
KCNC1,22.34889244902226,1.0
RPE65,22.34889244902226,1.0
DUOXA2,22.34889244902226,1.0
LIPF,22.34889244902226,1.0
MAPK15,22.34889244902226,1.0
BIRC7,22.34812786449973,1.0
KCNK15,22.347368103998793,1.0
CRHR1,22.3466130773464,1.0
FAT3,22.345116878650707,1.0
NEUROD2,22.345116878650707,1.0
MRAP,22.345116878650707,1.0
CCKBR,22.345116878650707,1.0
PITX1,22.34437553966907,1.0
TGM4,22.34437553966907,1.0
CDX2,22.34437553966907,1.0
TMPRSS11E,22.343638600441878,1.0
WDR72,22.343638600441878,1.0
TSPAN8,22.34290598355074,1.0
IHH,22.34290598355074,1.0
GRIA2,22.34290598355074,1.0
LMX1B,22.34290598355074,1.0
KPRP,22.34290598355074,1.0
PAEP,22.34290598355074,1.0
AIRE,22.34290598355074,1.0
SAA4,22.34290598355074,1.0
ARR3,22.34290598355074,1.0
DRD3,22.34290598355074,1.0
HSD11B2,22.342177613821406,1.0
WEE2,22.342177613821406,1.0
POU3F4,22.342177613821406,1.0
DNAI1,22.342177613821406,1.0
FOXL2,22.342177613821406,1.0
MYH4,22.341453418233744,1.0
SYT16,22.341453418233744,1.0
FSHR,22.341453418233744,1.0
LIPC,22.340733325836304,1.0
SLC26A3,22.340733325836304,1.0
ISL1,22.340733325836304,1.0
TKTL1,22.340733325836304,1.0
SLC5A1,22.340733325836304,1.0
RXFP2,22.340733325836304,1.0
TRHR,22.340733325836304,1.0
RIMS4,22.340733325836304,1.0
RXFP3,22.340733325836304,1.0
DHRS2,22.340017267665168,1.0
NPSR1,22.340017267665168,1.0
BHMT,22.339305176666898,1.0
GBX2,22.339305176666898,1.0
CA4,22.339305176666898,1.0
IL22RA1,22.339305176666898,1.0
NEK5,22.339305176666898,1.0
EN1,22.337892637091336,1.0
NECAB2,22.33719206331758,1.0
KLK10,22.336495206194225,1.0
IL17B,22.336495206194225,1.0
SCGN,22.336495206194225,1.0
IL37,22.336495206194225,1.0
KCNK4,22.33580200718932,1.0
CHRNB3,22.33580200718932,1.0
CACNG3,22.33580200718932,1.0
LACRT,22.33442635695419,1.0
HPD,22.33442635695419,1.0
DNAH10,22.33442635695419,1.0
WNT4,22.33442635695419,1.0
EYA4,22.333743796045592,1.0
SLC2A2,22.333743796045592,1.0
PDYN,22.33306467379661,1.0
HABP2,22.33306467379661,1.0
CAMK2B,22.33306467379661,1.0
TSPAN10,22.332388938754367,1.0
GABRG3,22.332388938754367,1.0
GABRP,22.332388938754367,1.0
PCDH20,22.332388938754367,1.0
BARX2,22.332388938754367,1.0
UCN,22.332388938754367,1.0
KCNV1,22.332388938754367,1.0
TBR1,22.332388938754367,1.0
CTNND2,22.332388938754367,1.0
CA10,22.33171654073648,1.0
TRH,22.33171654073648,1.0
POPDC3,22.331047430787578,1.0
TRPM3,22.331047430787578,1.0
SCGB1D2,22.331047430787578,1.0
LPAR3,22.331047430787578,1.0
RHAG,22.33038156113769,1.0
IL13RA2,22.33038156113769,1.0
MLANA,22.33038156113769,1.0
SOX11,22.33038156113769,1.0
NLRP11,22.33038156113769,1.0
IL23A,22.329718885162457,1.0
UTS2,22.329718885162457,1.0
FGF4,22.329718885162457,1.0
VSTM2B,22.329059357345034,1.0
NPAS4,22.3284029332396,1.0
ENTPD2,22.32774956943641,1.0
CASQ2,22.32774956943641,1.0
PAX7,22.32774956943641,1.0
ILDR2,22.327099223528286,1.0
PROP1,22.32645185407851,1.0
CHRM2,22.32645185407851,1.0
KCNJ16,22.32645185407851,1.0
MBL2,22.32645185407851,1.0
PCDH10,22.32580742059,1.0
GABRA1,22.32580742059,1.0
NPY2R,22.32580742059,1.0
CCL27,22.32516588347575,1.0
GCGR,22.32516588347575,1.0
SOX6,22.324527204030467,1.0
GRP,22.324527204030467,1.0
TRPM1,22.324527204030467,1.0
CCR9,22.324527204030467,1.0
DDX53,22.324527204030467,1.0
MYH2,22.3238913444033,1.0
SPZ1,22.3238913444033,1.0
SLITRK1,22.3238913444033,1.0
CRYBB3,22.323258267571674,1.0
ARHGAP36,22.323258267571674,1.0
PPP1R1B,22.323258267571674,1.0
PITX2,22.323258267571674,1.0
HTR1D,22.323258267571674,1.0
CARD14,22.323258267571674,1.0
KCNQ2,22.322627937316135,1.0
IL25,22.322627937316135,1.0
GDF9,22.322627937316135,1.0
DRD2,22.322627937316135,1.0
CYP17A1,22.322000318196167,1.0
CHRNA7,22.321375375526937,1.0
FGF9,22.321375375526937,1.0
ACE2,22.321375375526937,1.0
TRIM67,22.321375375526937,1.0
SLITRK5,22.320753075356937,1.0
HCN4,22.320753075356937,1.0
KCNJ6,22.320133384446443,1.0
BCHE,22.320133384446443,1.0
SLC10A1,22.320133384446443,1.0
OLIG1,22.320133384446443,1.0
CMYA5,22.319516270246815,1.0
GABRA6,22.31890170088053,1.0
STK32A,22.31890170088053,1.0
NODAL,22.31828964512199,1.0
TCERG1L,22.31828964512199,1.0
SERPINB5,22.317680072378984,1.0
BDKRB1,22.317072952674856,1.0
GLP1R,22.316468256631307,1.0
BTNL2,22.315266020905568,1.0
TMEFF2,22.315266020905568,1.0
SALL4,22.31466842531216,1.0
CYP2C19,22.31407314152654,1.0
CABCOCO1,22.31407314152654,1.0
SLC22A2,22.31348014292471,1.0
VSNL1,22.31230089729869,1.0
GABRA3,22.31230089729869,1.0
OPRM1,22.31230089729869,1.0
CALR3,22.31171459950895,1.0
GP6,22.3111304853464,1.0
WNT3A,22.3111304853464,1.0
FEZF1,22.3111304853464,1.0
HTR2C,22.31054853059295,1.0
BCAR4,22.31054853059295,1.0
DNAH2,22.30996871147488,1.0
NOS2,22.30939100465153,1.0
TRPC7,22.308815387204316,1.0
OCM2,22.308241836626127,1.0
CPNE9,22.307670330811057,1.0
CPS1,22.307670330811057,1.0
GUCY2C,22.307670330811057,1.0
HCRT,22.306533366993353,1.0
CNDP1,22.306533366993353,1.0
MAGEA11,22.30596786669702,1.0
ALOX12,22.30596786669702,1.0
ITGA2B,22.30596786669702,1.0
OXTR,22.30596786669702,1.0
SNTG2,22.30596786669702,1.0
C9,22.305404326558058,1.0
CHRNB4,22.304842726333575,1.0
IL17F,22.304842726333575,1.0
CPLX3,22.30428304612672,1.0
POU4F3,22.30428304612672,1.0
DRC3,22.30428304612672,1.0
OTX2,22.30428304612672,1.0
EMX2,22.30428304612672,1.0
GH1,22.303725266378457,1.0
DAOA,22.303725266378457,1.0
DEFB4A,22.303169367859585,1.0
CBLN1,22.303169367859585,1.0
HOXA11,22.30261533166301,1.0
GPR37,22.30261533166301,1.0
MYOT,22.30261533166301,1.0
SLITRK2,22.302063139196243,1.0
HHLA2,22.302063139196243,1.0
LRRTM1,22.302063139196243,1.0
DDC,22.3015127721741,1.0
RPRM,22.3015127721741,1.0
SP9,22.3015127721741,1.0
WNT1,22.300417442817423,1.0
AFM,22.299329203194635,1.0
SLC6A1,22.298787699391077,1.0
AGTR2,22.298787699391077,1.0
SCNN1A,22.298247917393294,1.0
KIR3DL1,22.297709840880646,1.0
SPINK7,22.297709840880646,1.0
GCKR,22.297709840880646,1.0
STH,22.297709840880646,1.0
CMA1,22.297173453788712,1.0
GTF2A1L,22.296105684856947,1.0
ITGB6,22.296105684856947,1.0
AVPR1B,22.295574272119758,1.0
POU2F3,22.295574272119758,1.0
DACT2,22.295044486998133,1.0
CPB2,22.295044486998133,1.0
GPR37L1,22.294516314627835,1.0
FRMD7,22.294516314627835,1.0
IRGM,22.29346474980389,1.0
IL17D,22.29294132872734,1.0
HPCA,22.292419463147226,1.0
ANXA10,22.292419463147226,1.0
FOLR1,22.292419463147226,1.0
HTR6,22.291899139277604,1.0
FOXI1,22.291899139277604,1.0
PRL,22.29138034353497,1.0
NEUROG2,22.29138034353497,1.0
INSM1,22.290863062534132,1.0
GDF5,22.290863062534132,1.0
IFNL3,22.290347283084163,1.0
ABCC8,22.289832992184486,1.0
NKX2-1,22.289832992184486,1.0
TRPM8,22.28932017702105,1.0
KCNH1,22.288808824962604,1.0
MASP2,22.288298923557065,1.0
NR2E3,22.28779046052798,1.0
FOXA2,22.28577075260352,1.0
SCGB1D1,22.28377311997837,1.0
CNMD,22.283277077235322,1.0
LIN28B,22.28278235904608,1.0
HTR1B,22.28278235904608,1.0
NAT2,22.28278235904608,1.0
RXFP1,22.28278235904608,1.0
TRPC5,22.28278235904608,1.0
GRIA1,22.28228895485633,1.0
PEBP4,22.28228895485633,1.0
SLC17A8,22.28228895485633,1.0
RNF39,22.281796854251198,1.0
KCNT1,22.281796854251198,1.0
KCNK12,22.281796854251198,1.0
NLGN3,22.281306046952654,1.0
FOXC2,22.281306046952654,1.0
SLC5A5,22.281306046952654,1.0
GCM1,22.281306046952654,1.0
GPT,22.28081652281703,1.0
NEFM,22.28081652281703,1.0
CCAT2,22.28081652281703,1.0
DOC2A,22.280328271832573,1.0
OLIG2,22.280328271832573,1.0
IL19,22.27984128411704,1.0
KLF5,22.279355549915376,1.0
RP1L1,22.278871059597435,1.0
SEC14L3,22.278387803655747,1.0
CCDC103,22.278387803655747,1.0
DYDC1,22.276945348808326,1.0
ART3,22.276945348808326,1.0
RLN2,22.276466937675373,1.0
IFNB1,22.276466937675373,1.0
NPPA,22.275513672407826,1.0
PTH,22.275513672407826,1.0
LBX1,22.275513672407826,1.0
GPR83,22.275513672407826,1.0
KLF17,22.27503880075081,1.0
ATOH7,22.27503880075081,1.0
KIR2DL1,22.274565091575543,1.0
BNC1,22.274092536386352,1.0
IL31,22.274092536386352,1.0
MS4A2,22.274092536386352,1.0
SLC6A4,22.274092536386352,1.0
GRIK4,22.27362112679056,1.0
HNF4A,22.27362112679056,1.0
SOX14,22.273150854496706,1.0
EZHIP,22.273150854496706,1.0
TEX35,22.27268171131289,1.0
SPANXB1,22.27268171131289,1.0
SLC16A9,22.27268171131289,1.0
LGALS13,22.27268171131289,1.0
CFC1,22.27268171131289,1.0
ALK,22.272213689145076,1.0
CD207,22.271746779995464,1.0
SAXO1,22.271746779995464,1.0
GLRA3,22.27035265208834,1.0
HAMP,22.27035265208834,1.0
ART4,22.269428656136704,1.0
PAX3,22.26896826233561,1.0
CHIT1,22.268508928133205,1.0
KCNH2,22.268508928133205,1.0
IL36G,22.268508928133205,1.0
ELMOD1,22.267593409477463,1.0
TSBP1,22.266682042897962,1.0
CRH,22.266682042897962,1.0
TFAP2B,22.265774772410225,1.0
SLC17A7,22.264871543276698,1.0
NXPH2,22.264871543276698,1.0
PAGE4,22.264871543276698,1.0
CTCFL,22.26442142744371,1.0
CYP2J2,22.26397230196819,1.0
HBG1,22.26397230196819,1.0
TAFA4,22.26397230196819,1.0
KCNH4,22.263524160341728,1.0
PLG,22.263524160341728,1.0
CHRM4,22.263524160341728,1.0
SLC3A1,22.263076996126884,1.0
CAMK2A,22.263076996126884,1.0
HTR5A,22.262630802956114,1.0
AGR3,22.262630802956114,1.0
TMEM45B,22.262185574530726,1.0
FGF10,22.262185574530726,1.0
CLDN1,22.26129798705926,1.0
HSD17B2,22.260855615750742,1.0
SHC4,22.260414184660732,1.0
SLC4A1,22.25997368781956,1.0
GPR22,22.25997368781956,1.0
CNGB3,22.25909547331862,1.0
CTXN3,22.258220925732118,1.0
CNTN2,22.258220925732118,1.0
UNC5A,22.257349999507344,1.0
IGSF1,22.25605030287223,1.0
MCHR2,22.25605030287223,1.0
HOXA13,22.25605030287223,1.0
ARG1,22.25605030287223,1.0
SCN9A,22.25605030287223,1.0
PANX3,22.255618833582442,1.0
AGRP,22.254758507348182,1.0
GRIK3,22.254329639912253,1.0
EREG,22.254329639912253,1.0
AKAP4,22.254329639912253,1.0
TNMD,22.253901629356886,1.0
LGR5,22.25304815847562,1.0
CLDN18,22.252622688069664,1.0
SV2C,22.252622688069664,1.0
TAC3,22.252198054382767,1.0
GPR1,22.251351277545798,1.0
SOX1,22.251351277545798,1.0
HS3ST5,22.251351277545798,1.0
TPH2,22.25092912470483,1.0
SOX8,22.25092912470483,1.0
DNAH9,22.25092912470483,1.0
SORCS1,22.25092912470483,1.0
ECRG4,22.25092912470483,1.0
SOX9,22.250087266301747,1.0
CLEC2A,22.248830526636077,1.0
FLRT3,22.248413207774487,1.0
NEBL,22.247996678543892,1.0
ARX,22.247165971155972,1.0
TSSK3,22.247165971155972,1.0
C6,22.246751784193044,1.0
GABRG2,22.24633836924884,1.0
MMP8,22.24633836924884,1.0
GRIN1,22.245925722022392,1.0
GAD1,22.24551383825254,1.0
CDH7,22.24551383825254,1.0
ROS1,22.24551383825254,1.0
ANXA8,22.245102713717376,1.0
NDNF,22.245102713717376,1.0
HSD17B6,22.245102713717376,1.0
ADRA1B,22.244692344233776,1.0
RAG1,22.244692344233776,1.0
TNR,22.24387385387962,1.0
CGB3,22.24387385387962,1.0
DMRT2,22.243465724832223,1.0
SH3TC2,22.243465724832223,1.0
PROM1,22.243058334481752,1.0
