gene,max_deviation,min_pvalue
ATP6V1B1,22.118126869989474,1.0
ADRA2C,22.11783385872202,1.0
CFAP43,22.115208983337144,1.0
KLHL1,22.115208983337144,1.0
TNFSF9,22.114049345101012,1.0
ANO3,22.112317794495496,1.0
RNF128,22.112030116001048,1.0
SPAAR,22.111742696559883,1.0
KCNT2,22.111455535473425,1.0
MYO15A,22.111455535473425,1.0
SLC5A7,22.111455535473425,1.0
FGFR3,22.110881985586012,1.0
HOXD10,22.11030946081256,1.0
INSL4,22.108882597928943,1.0
TG,22.10859798264805,1.0
STK31,22.10859798264805,1.0
PPP4R4,22.10717865613795,1.0
PCDHA4,22.106612663244423,1.0
CARTPT,22.106330036567027,1.0
OTOF,22.102957496655478,1.0
FABP2,22.102957496655478,1.0
IFNA1,22.10184099056063,1.0
ZNF804A,22.101562454908162,1.0
IL1RL1,22.10100608846025,1.0
CD101,22.099896158431903,1.0
PRKCG,22.099619256434295,1.0
DEFA1,22.099619256434295,1.0
ZMYND10,22.09934258547727,1.0
TFAP2A,22.098789934377933,1.0
IFNA7,22.097412309716884,1.0
GJB6,22.097137466499447,1.0
ADIPOQ,22.09686284921161,1.0
CNTN6,22.095493132327174,1.0
KCNA5,22.095493132327174,1.0
SPAG6,22.09494680778609,1.0
BMP7,22.093856812924408,1.0
THPO,22.091147110536397,1.0
RBM20,22.09033840016675,1.0
SLC2A4,22.08872670824635,1.0
TAC1,22.08819116040946,1.0
IGHE,22.087923699799365,1.0
HAVCR1,22.086855934729524,1.0
PTH1R,22.086589510391015,1.0
DNTT,22.085791470348198,1.0
GDA,22.083672322429734,1.0
PM20D1,22.082354391957946,1.0
CYP2C9,22.082091402890228,1.0
DOK7,22.081303621660243,1.0
OIT3,22.08077941804187,1.0
MPPED2,22.08051761006908,1.0
NTF3,22.07947232688454,1.0
GLS2,22.07869039850824,1.0
IL1A,22.078430140855783,1.0
RRAD,22.078170075063085,1.0
GAL,22.0771317220394,1.0
CCL16,22.0766136857438,1.0
DDIT4L,22.076096405155166,1.0
CORIN,22.07583804721951,1.0
CBLIF,22.075579876975855,1.0
NDST4,22.075579876975855,1.0
INA,22.074291826892733,1.0
CCR8,22.07377790652022,1.0
FST,22.072752276193352,1.0
SCIN,22.070200948163208,1.0
GYPA,22.069946806355894,1.0
CCNA1,22.069946806355894,1.0
FOXA1,22.0694390583409,1.0
GDF6,22.068172795167982,1.0
SEZ6L,22.068172795167982,1.0
NXPH4,22.067920072167954,1.0
NEFL,22.067920072167954,1.0
PMCH,22.067667524853082,1.0
IGSF3,22.066910933366866,1.0
TINAG,22.066659085146412,1.0
ASCL1,22.066659085146412,1.0
IFNA8,22.06565342735828,1.0
TM6SF2,22.063650366263353,1.0
COL17A1,22.06340075063222,1.0
EFR3B,22.06315130428947,1.0
VIP,22.06315130428947,1.0
MEIOB,22.06290202689113,1.0
HDC,22.06240397755765,1.0
HTR2B,22.06240397755765,1.0
CHODL,22.06165816210799,1.0
PLIN1,22.06165816210799,1.0
OBP2A,22.061409891217618,1.0
APLN,22.061161786896168,1.0
HPSE2,22.060913848808823,1.0
QRFPR,22.060418470002805,1.0
IL1RL2,22.059923752143373,1.0
GPR63,22.059676640243406,1.0
STYK1,22.059429692592015,1.0
TSLP,22.058936288727725,1.0
MUC19,22.058443537946836,1.0
NELL1,22.05770563065364,1.0
DIO2,22.05770563065364,1.0
MYLK3,22.057459985306412,1.0
ANGPTL7,22.055989490359572,1.0
CREG2,22.055744967785312,1.0
NOS1AP,22.05525639975436,1.0
NKX3-1,22.05452473586213,1.0
KCNE1,22.05452473586213,1.0
ITIH1,22.053551389007232,1.0
TLE6,22.053065655106504,1.0
CPA6,22.05064628502917,1.0
OLR1,22.050405193427093,1.0
EPHA3,22.050405193427093,1.0
SCN8A,22.049682832713422,1.0
OSCP1,22.049442349545497,1.0
ESM1,22.048721807241265,1.0
REEP6,22.048721807241265,1.0
GRPR,22.048481927924175,1.0
SSX2,22.04656827892954,1.0
FNDC5,22.04656827892954,1.0
XIRP1,22.043952451767183,1.0
CRHR2,22.042769262670493,1.0
CD177,22.042769262670493,1.0
SNHG8,22.0420610759785,1.0
S100A1,22.041825299970945,1.0
IL21,22.041589666641805,1.0
SOX30,22.040883620141642,1.0
SLC18A2,22.03994420669964,1.0
TERT,22.03830563779632,1.0
MEST,22.03830563779632,1.0
INMT,22.03830563779632,1.0
SCG5,22.038072114029525,1.0
CBS,22.038072114029525,1.0
ITPKA,22.034817226327927,1.0
GPR85,22.034123221511038,1.0
TEX11,22.033892155958036,1.0
TSNAXIP1,22.032969234424655,1.0
TNFSF15,22.032278444475622,1.0
GDF7,22.03204844682246,1.0
FRAS1,22.03204844682246,1.0
MEGF10,22.03204844682246,1.0
EPCAM,22.031129778417654,1.0
STK33,22.030900440730537,1.0
CCDC62,22.030442159069292,1.0
KLHL4,22.028386343565046,1.0
CORT,22.028386343565046,1.0
ID4,22.027248744583947,1.0
CD320,22.027248744583947,1.0
SLCO1B1,22.027021609004482,1.0
MPLKIP,22.027021609004482,1.0
HRH4,22.026340966818616,1.0
RLN1,22.026114340227167,1.0
NANOG,22.02520909887371,1.0
TSSK1B,22.02498310373132,1.0
MAB21L1,22.023629764378867,1.0
MAPT,22.023179648751515,1.0
ULBP2,22.02093647796244,1.0
CX3CR1,22.02093647796244,1.0
LPA,22.01892805923376,1.0
ARG2,22.018705505219437,1.0
TRPC3,22.018038562446787,1.0
KL,22.016929377153588,1.0
GLRB,22.016486533666825,1.0
PNPLA3,22.015381488257276,1.0
TEX14,22.015381488257276,1.0
TACR1,22.015381488257276,1.0
KCNJ12,22.01516083138185,1.0
SLCO1B3,22.01318016079215,1.0
POTEJ,22.01230286878849,1.0
SPTA1,22.012083832709752,1.0
PART1,22.011646103600345,1.0
CYP3A5,22.010990364876996,1.0
TBX15,22.010772012575504,1.0
NHLH2,22.010117635015057,1.0
AGTR1,22.010117635015057,1.0
PGA3,22.00989973502338,1.0
PROM2,22.00924671018448,1.0
ABCG2,22.009029259703386,1.0
SPAG8,22.00816057549056,1.0
MYCN,22.007510231117006,1.0
SH3RF2,22.00621252789571,1.0
GAP43,22.0055651599457,1.0
GREM2,22.00384363954952,1.0
CSF2,22.003199854548075,1.0
TMEM130,22.002985474626698,1.0
FABP3,22.002771201975754,1.0
TRPM6,22.00255703643438,1.0
ZNF165,22.00255703643438,1.0
THRB,22.002342977842105,1.0
NMB,22.001701442161277,1.0
CCL7,21.99978255889835,1.0
RHD,21.99829597439348,1.0
PRDM6,21.996181094359425,1.0
ADRA1A,21.995338015571722,1.0
PTPRZ1,21.99302791287002,1.0
CCDC113,21.99219088932233,1.0
SLC7A11,21.989273791109017,1.0
CUZD1,21.987615490537337,1.0
TAFA5,21.985757281494166,1.0
ZNF829,21.985139598656325,1.0
CCL28,21.984317349585996,1.0
DDX43,21.984317349585996,1.0
NBPF3,21.984317349585996,1.0
IL12B,21.984112023597145,1.0
STMN2,21.98370165424307,1.0
CHD5,21.98370165424307,1.0
HTR2A,21.983291660857493,1.0
WNT3,21.98185962991049,1.0
LILRA2,21.980635797292262,1.0
PCBP3,21.97961847031768,1.0
PCDHB14,21.977995496998687,1.0
CCN5,21.977995496998687,1.0
RNASE3,21.97516919173857,1.0
PHEX,21.97396326592499,1.0
SPAG1,21.972960751950605,1.0
NKAPL,21.972560359922458,1.0
ERBB3,21.97216031712437,1.0
PRKAA2,21.97136127557341,1.0
CYP19A1,21.97096227500796,1.0
FXYD7,21.970762904383175,1.0
FGFR4,21.970563620047354,1.0
PPFIA4,21.96798072537155,1.0
SIX1,21.967584634135978,1.0
DCDC1,21.96620097173477,1.0
IFNA17,21.96620097173477,1.0
KCNK1,21.96620097173477,1.0
DLL3,21.96148792865103,1.0
STAR,21.959343515953886,1.0
IL23R,21.959343515953886,1.0
FAM161A,21.95720880463555,1.0
BFSP1,21.955276466676036,1.0
UGT2B7,21.955083664207496,1.0
ERFE,21.954505724674654,1.0
CDH3,21.952392581221282,1.0
CHRNA5,21.952009374469654,1.0
PGR,21.951243878827903,1.0
IL22,21.951243878827903,1.0
FGF13,21.949335459920576,1.0
GABRG1,21.949145033562296,1.0
SSTR3,21.94895468239706,1.0
BFSP2,21.94819402788909,1.0
MGAM,21.946676301248942,1.0
PSG1,21.94591921791301,1.0
SOX10,21.945541118811768,1.0
CETP,21.94535217960138,1.0
IFNA2,21.943278676960908,1.0
HOXB5,21.943278676960908,1.0
CACNA1G,21.943090613487445,1.0
IFNW1,21.941588706161923,1.0
INSC,21.940652349149442,1.0
SPATA4,21.940278306402313,1.0
PLA2G5,21.940091391857433,1.0
FOLH1,21.939904548423286,1.0
CALB1,21.937296161835206,1.0
FZD10,21.93673901199207,1.0
DMKN,21.934147236617633,1.0
GPR135,21.9313852477475,1.0
MMP21,21.93028471630209,1.0
CUBN,21.92663361387314,1.0
CHRNA3,21.92572495884778,1.0
SNHG11,21.92445557902905,1.0
MAP2,21.923370064550493,1.0
CELSR3,21.923189370975592,1.0
FOXC1,21.922286865432444,1.0
CLGN,21.92174612951723,1.0
EPHB1,21.917798134354836,1.0
NTRK2,21.916548305190286,1.0
CP,21.914945827927177,1.0
VSTM1,21.914590396895186,1.0
FBXO43,21.914412773048145,1.0
GABRA2,21.913880267427544,1.0
CDKL1,21.9121091938687,1.0
SLC6A3,21.911402454063037,1.0
ANGPTL3,21.911225919200866,1.0
THEM6,21.907006917619412,1.0
SPRYD7,21.906307047583944,1.0
ADRA2B,21.905084515216892,1.0
TSHR,21.904735741678074,1.0
CDKL3,21.90230076655001,1.0
CXADR,21.901433844850065,1.0
CBSL,21.90022253231943,1.0
KLHL13,21.89987695024027,1.0
KCNH3,21.899531592783912,1.0
KCNK3,21.898669179000628,1.0
PTK6,21.897808159583512,1.0
DAB1,21.897808159583512,1.0
PPFIA3,21.896948527791047,1.0
TP63,21.894036069521494,1.0
DLEC1,21.89198968774452,1.0
SPA17,21.891819506375917,1.0
HTR3A,21.88978150226077,1.0
ZNF8,21.88978150226077,1.0
NKX2-3,21.88978150226077,1.0
OSM,21.889612014750444,1.0
WWOX,21.887413484169944,1.0
FGF1,21.886907392058017,1.0
NR3C2,21.886064949286926,1.0
IL11,21.88337783803802,1.0
HBEGF,21.880537149312627,1.0
BMP4,21.87987087902486,1.0
HOXA5,21.87903917171585,1.0
DNAH11,21.876220689848044,1.0
GABRD,21.875394444562673,1.0
ITGAE,21.874899286427787,1.0
SLC25A31,21.872923045552817,1.0
KIR2DL4,21.872430077425697,1.0
BRDT,21.870462538720542,1.0
F2RL1,21.86850187958454,1.0
IL17A,21.86671059099271,1.0
TENT5B,21.866060621002227,1.0
NETO1,21.864762918444626,1.0
GPR55,21.864600914602534,1.0
SPATA22,21.863144959073,1.0
KCNQ4,21.862983416518432,1.0
DRD5,21.862983416518432,1.0
GHR,21.86266046910718,1.0
MLF1,21.861692725646602,1.0
B3GAT1,21.856878467436225,1.0
GCNT4,21.856718686970396,1.0
PDZD7,21.856558950931227,1.0
UPK3A,21.854645570310094,1.0
TNNT2,21.852738518453062,1.0
LIPE,21.84957399362612,1.0
GYPB,21.847526252826697,1.0
SPIN2A,21.84251600566991,1.0
ABCC6,21.84095902507433,1.0
EIF5AL1,21.83584987787567,1.0
CCL20,21.834771745770215,1.0
NR1H4,21.8336955590039,1.0
PRPH2,21.832928039378913,1.0
GHSR,21.83262130708429,1.0
VIPR2,21.832467999863525,1.0
ENOX1,21.830478566284185,1.0
CABYR,21.829867757001377,1.0
PPP1R1C,21.828800331009475,1.0
EFHC2,21.828800331009475,1.0
MLPH,21.826974844977396,1.0
AURKC,21.823491323596613,1.0
AMIGO3,21.82334031899318,1.0
SLC22A1,21.82228433528311,1.0
CLEC4C,21.821079734688418,1.0
HCN3,21.820177842686796,1.0
DEPDC7,21.813307069668312,1.0
GUCY2D,21.813158553316914,1.0
IL10,21.809604806036262,1.0
SNCA,21.809604806036262,1.0
FSIP1,21.809162015144516,1.0
SNAP25,21.809014488206454,1.0
SMOC1,21.808719539219737,1.0
NCR1,21.807541138162122,1.0
RNF112,21.806071260557548,1.0
PRRG2,21.805484276315383,1.0
S1PR5,21.805190990588272,1.0
AICDA,21.805190990588272,1.0
MSI1,21.804311956665718,1.0
PPARGC1A,21.80211974557855,1.0
CDHR1,21.801828027688927,1.0
NRK,21.799789776139438,1.0
SERPINA3,21.79935386337464,1.0
AVPR2,21.79804792575537,1.0
PANX2,21.796166312647365,1.0
RORB,21.795732885436337,1.0
PROX1,21.793570168616355,1.0
SCN7A,21.791988826791368,1.0
RGN,21.789695651663358,1.0
TIMP4,21.789123637560344,1.0
IL24,21.787410644645725,1.0
PLCE1,21.786271177035392,1.0
CD160,21.78584439536497,1.0
FAM9B,21.78584439536497,1.0
EYA1,21.78570219751255,1.0
GP1BA,21.78570219751255,1.0
SGCA,21.784991677602104,1.0
SH2D1B,21.784281938054704,1.0
LIF,21.782723245305895,1.0
MAPK10,21.780039745697678,1.0
NR6A1,21.7779289797243,1.0
SPATA18,21.776385408896463,1.0
ETV1,21.773448650421145,1.0
MST1R,21.768860051763692,1.0
DNASE1L3,21.768167579761734,1.0
PTX3,21.761693350623023,1.0
ABCC2,21.761556281118033,1.0
CNTF,21.760460733457773,1.0
TSPO,21.754195737365997,1.0
SPO11,21.753247443709874,1.0
SEMA3D,21.75216530112646,1.0
TNFRSF12A,21.750815043202056,1.0
GRM5,21.750680164759352,1.0
CDH2,21.749736763131676,1.0
MAPK8IP2,21.74946745959316,1.0
CILP2,21.748929171407326,1.0
SATB2,21.748794665704818,1.0
AP3B2,21.744771750083856,1.0
RAB6C,21.743169169870022,1.0
HSD17B1,21.74223605286737,1.0
INSL3,21.74063935712719,1.0
CALCB,21.74050646575992,1.0
CLDN7,21.73970965387222,1.0
ANKRD6,21.739576941139617,1.0
ANGPTL4,21.736928013789647,1.0
AUNIP,21.73613530411913,1.0
IL9R,21.735871268388195,1.0
TEX30,21.73507976207349,1.0
CCN3,21.73376258099278,1.0
IGF2,21.73323640456204,1.0
SLITRK4,21.731922695633457,1.0
CCL17,21.731397902580152,1.0
CRNDE,21.729564217959382,1.0
RGS4,21.727213641449662,1.0
ZNF177,21.726562095082265,1.0
GNB3,21.72643185808907,1.0
F8,21.72526080635487,1.0
PSD,21.72513080938583,1.0
DAZL,21.723702419172806,1.0
CH25H,21.723702419172806,1.0
FCRLA,21.71904771817079,1.0
TIMD4,21.71904771817079,1.0
GRN,21.717976113751938,0.009900990099009901
EDIL3,21.716731739301103,1.0
BOLL,21.71660329388857,1.0
DOK5,21.713271779106627,1.0
P2RY2,21.713016148846922,1.0
TICRR,21.709192555586075,1.0
PTCD2,21.707415124552497,1.0
HTR4,21.707288332186423,1.0
TNFRSF10C,21.704378212405206,1.0
MFAP5,21.701353936672604,1.0
FMO3,21.700474213954912,1.0
SERPINF2,21.69896857679511,1.0
LEPR,21.698717938155582,1.0
SSTR2,21.698467385248446,1.0
PKD2L1,21.69734095575103,1.0
TGM1,21.694096495448477,1.0
GIPC2,21.693847512889345,1.0
HES4,21.692355379502573,1.0
ICAM5,21.6871564769839,1.0
ELANE,21.686416739074183,1.0
KLRF1,21.682116160386368,1.0
GLI2,21.68199364943938,1.0
EGLN3,21.681871158521975,1.0
VSTM2L,21.680402826253882,1.0
SLC1A2,21.679181406031276,1.0
MAGI3,21.678693393043698,1.0
PLIN4,21.677231249279618,1.0
SH3BGR,21.67589343727413,1.0
ELOB,21.67516471939748,1.0
TPTE,21.67104851329729,1.0
BVES,21.664556432005693,1.0
PAPPA,21.663599311896736,1.0
ZHX3,21.662882254263643,1.0
CCDC141,21.661450142887695,1.0
SPRY2,21.65776279502439,1.0
PKD1L1,21.65598489088007,1.0
PHF7,21.654447332294456,1.0
MUC1,21.65385677339485,1.0
PYGM,21.65303074386822,1.0
TDGF1,21.650910683220463,1.0
FHL2,21.650675476385423,1.0
CRTAC1,21.64809286367114,1.0
P2RY1,21.645869260142454,1.0
MMACHC,21.64144083461597,1.0
RTN1,21.640976128187926,1.0
GPRASP2,21.6379621721804,1.0
FMO5,21.637499502459782,1.0
SNHG17,21.63726826870738,1.0
AIF1L,21.636574971175737,1.0
COL11A1,21.635536157553883,1.0
RELN,21.635305494211398,1.0
TRPC4,21.630476912930035,1.0
ROR1,21.630133127972023,1.0
GJA5,21.628187793257368,1.0
CTRL,21.62807350854214,1.0
SNAI1,21.62624715977737,1.0
SLC9A3,21.625677274976102,1.0
RAD51,21.624538713184158,1.0
RASD1,21.620339934981583,1.0
CCL23,21.618192232229227,1.0
CCL25,21.615937604748755,1.0
CDA,21.61447543449519,1.0
AMIGO1,21.61368919525052,1.0
SPDYA,21.611894910193882,1.0
RDM1,21.61066361518454,1.0
ELN,21.606312924189105,1.0
FENDRR,21.605089948845137,1.0
IL34,21.604756724202925,1.0
MAGI1,21.604645679175007,1.0
COCH,21.60442363386232,1.0
MAL,21.60121065217422,1.0
TNFRSF11B,21.600878984353365,1.0
RABL2B,21.59767966600679,1.0
IL12A,21.59624946819248,1.0
GPRC5C,21.59504121147962,1.0
OPRL1,21.5925204813398,1.0
CD8B,21.59109906643922,1.0
POTEF,21.590880600625024,1.0
ATG10,21.590007304738418,1.0
TMEM100,21.585003343150987,1.0
CEACAM1,21.58326975670374,1.0
SPOCK1,21.58207996908818,1.0
HMGA2,21.580244478445127,1.0
SLC6A12,21.57948983789193,1.0
SPATA7,21.57830532318703,1.0
NAT1,21.576800134036056,1.0
GCNT2,21.57379768279184,1.0
PGAP1,21.573476614943875,1.0
TUBB3,21.572407255688308,1.0
PPM1H,21.572193543582213,1.0
L1CAM,21.57069904497992,1.0
RET,21.570485757011404,1.0
DNAH14,21.56432323320685,1.0
CD244,21.562313979393082,1.0
RASD2,21.556943551550958,1.0
ALOX15,21.551188643098474,1.0
LIFR,21.550771571654376,1.0
GYG2,21.54588569966086,1.0
EBF2,21.54443553711469,1.0
MC1R,21.544228564582145,1.0
CYSLTR2,21.542677807335128,1.0
MX1,21.536691832082347,0.009900990099009901
VLDLR,21.536193967745806,1.0
TLR3,21.534554744077546,1.0
SLC35G2,21.534043100899442,1.0
HES1,21.533736255000996,1.0
CIDEC,21.533020688898347,1.0
MPO,21.531999439390706,1.0
PHLDA3,21.530062253844182,1.0
PCAT1,21.52538938224757,1.0
LGR4,21.524882913123015,1.0
TRPV4,21.524073150685304,1.0
CD1B,21.523870822994585,1.0
KIT,21.519733002828197,1.0
CATSPER2,21.515413423606017,1.0
CDH1,21.509718679665287,1.0
SCG2,21.506040853229976,1.0
CABP4,21.50287178040889,1.0
P2RY12,21.502179986740483,1.0
SUGCT,21.493526689944655,1.0
ADAMTS5,21.491082894685384,1.0
SCN3A,21.4908876654348,1.0
INHBB,21.48660283030632,1.0
KIAA0408,21.481370586821168,1.0
AR,21.479247176734237,1.0
WFDC1,21.47722469426384,1.0
DACH1,21.47520649046917,1.0
SELE,21.473288344780045,1.0
GNB1L,21.473000954105256,1.0
NR5A2,21.467556815798673,1.0
RTKN2,21.46679518554744,1.0
USP27X,21.463659798021663,1.0
FAIM2,21.462143261757546,1.0
THBD,21.461669830648653,1.0
PTGS2,21.460723661290967,1.0
POMC,21.45789067186629,1.0
NOX4,21.457230826680615,1.0
PEG10,21.454595904146856,1.0
F2RL3,21.45384437388051,1.0
FCGBP,21.453468825368336,1.0
MET,21.447013169810212,1.0
GNS,21.441052714723824,0.009900990099009901
MKRN3,21.438748321293176,1.0
FBXO16,21.43450346631975,1.0
FAIM,21.428169866154153,1.0
TUBD1,21.423696268727483,1.0
OGG1,21.41960528973004,1.0
COL4A3,21.418879735359546,1.0
VEGFD,21.417068120443385,1.0
GRAMD2B,21.416073110310343,1.0
TP73,21.414627561368118,1.0
PDGFD,21.413995779671264,1.0
PDE10A,21.413725136175437,1.0
BMP8B,21.412823510651098,1.0
CDKN2B,21.412643281319525,1.0
OCLN,21.411652589485033,1.0
ANKRD30A,21.410572931486165,1.0
TBC1D30,21.40904536810485,1.0
ADGRG6,21.402333191799137,1.0
PARD3,21.402333191799137,1.0
TRPC1,21.39726107971916,1.0
KCNK2,21.395398667652625,1.0
DMD,21.39451298072459,1.0
APOM,21.39433593412437,1.0
MAB21L2,21.39203707323372,1.0
IL5RA,21.390624913903757,1.0
DIRAS3,21.390095847980156,1.0
CRTAM,21.389478944006836,1.0
EHF,21.389038521885634,1.0
TTC23,21.387894294469074,1.0
FCAR,21.387366612543943,1.0
MYO18B,21.387190777837365,1.0
CDC42BPG,21.385083066614722,1.0
VIPR1,21.38368028184225,1.0
CDC25C,21.38114251088635,1.0
CDKN3,21.38070558379639,1.0
THAP2,21.38061822018387,1.0
NEIL3,21.380443514749793,1.0
LDB3,21.378698055363998,1.0
PTPDC1,21.36217247493756,1.0
BCAR1,21.361400080360635,1.0
COMP,21.359856961785763,1.0
SAMD5,21.359856961785763,1.0
SLC11A1,21.35865829336119,1.0
HES6,21.35089936672354,1.0
FCRL4,21.349456066181443,1.0
CNKSR3,21.34564482733611,1.0
PTHLH,21.34505316990955,1.0
RHEB,21.340752212463418,1.0
ASIC1,21.3399108751511,1.0
MAPK8IP1,21.337810364169513,1.0
STC2,21.33772642765716,1.0
KLHL14,21.331032254856105,1.0
SHLD1,21.327866750527694,1.0
RFX2,21.32612128298618,1.0
HESX1,21.324627359281973,1.0
TCEANC,21.323383961779584,1.0
ADAMTSL3,21.321397423341946,1.0
MIPOL1,21.319414434415684,1.0
XCL2,21.317847072983046,1.0
NLRP7,21.317270179952416,1.0
NLE1,21.317105408239247,1.0
PRKD1,21.31578811078532,1.0
PLN,21.314636750365295,1.0
BDKRB2,21.31110782889286,1.0
DUSP28,21.30987942255202,1.0
GSTM1,21.309552074736494,1.0
CEACAM3,21.30726330953414,1.0
RIMS3,21.30595753386148,1.0
KEL,21.305468258467588,1.0
U2AF1,21.299694563873622,1.0
TAL1,21.29937016169469,1.0
PDE3A,21.29145115032448,1.0
SAPCD2,21.28887724005334,1.0
TSPAN12,21.286950606891246,1.0
LPL,21.28502721222852,1.0
IFNG,21.284386797523705,1.0
UBE2C,21.282148156853765,1.0
RECQL4,21.281908561122115,1.0
PIMREG,21.278559450245194,1.0
ITGAD,21.27776347619101,1.0
CNR1,21.271257091713125,1.0
PBX1,21.270782447112058,1.0
ADGRA3,21.266204185686007,1.0
BMPER,21.264472303291186,1.0
DISP1,21.264393642442457,1.0
ZGRF1,21.263057218432163,1.0
IL6,21.262742987862307,1.0
DSG2,21.25921369930145,1.0
HMGB2,21.255538864895637,1.0
PGBD1,21.255538864895637,1.0
NAP1L5,21.25226466188542,1.0
IL33,21.249543089569347,1.0
TMEM237,21.244814700361285,1.0
EPHA2,21.244737342773725,1.0
GNAO1,21.242341754185773,1.0
CCDC170,21.239103797431568,1.0
NEDD4L,21.23764189315989,1.0
SLC19A1,21.236335389654943,1.0
LBP,21.234800153314318,1.0
HSPA1L,21.23464673801749,1.0
FGFR2,21.23387995639267,1.0
ACRBP,21.22944227076806,1.0
ADTRP,21.226924679479374,1.0
IL7,21.22547754183784,1.0
RILPL2,21.225325312584168,1.0
ATP7B,21.216528657985844,1.0
DNAH8,21.215244839566214,1.0
ARL4D,21.21471660225528,1.0
DLL4,21.213585436832364,1.0
RSPH9,21.211702492732996,1.0
PDZD4,21.21049893275785,1.0
ASTN2,21.204573665399913,1.0
GATA2,21.203003403598046,1.0
ABCC3,21.19852796327232,1.0
PBK,21.197039756310623,1.0
AFF2,21.196296325374924,1.0
CPEB1,21.19570190270976,1.0
NPTX2,21.19392034816066,1.0
HRH1,21.19362367174048,1.0
RNF180,21.19206728587837,1.0
ABCA3,21.189921199311755,1.0
ZSCAN20,21.187188463952126,1.0
ADAM33,21.18475621415932,1.0
CGNL1,21.181887842056042,1.0
MASP1,21.17807355899533,1.0
PKP2,21.177487776197534,1.0
EXO1,21.17288426611106,1.0
PBLD,21.167861573530374,1.0
SAC3D1,21.16626432843077,1.0
KCNAB3,21.16597413686643,1.0
CTH,21.16256935818303,1.0
TIAM2,21.162352342076087,1.0
ANK1,21.159534502831516,1.0
ENPP1,21.159534502831516,1.0
LRRC3,21.156362879445748,1.0
CSF3,21.154708121639256,1.0
ZBTB49,21.153055506157916,1.0
SMPD3,21.15240941189827,1.0
FEZ1,21.15197886368041,1.0
FHL1,21.150759763249024,1.0
TMPRSS13,21.150473084732614,1.0
OSR2,21.147967379608744,1.0
ELFN1,21.140052879923175,1.0
EFNB2,21.129998205600415,1.0
MECOM,21.12240270261654,1.0
NPNT,21.120790828016972,1.0
TRIB3,21.119950636535446,1.0
TNFSF4,21.117852509366802,1.0
SPIN3,21.115478676571957,1.0
CASZ1,21.11443275786297,1.0
PNMA2,21.11359662067455,1.0
SLC25A10,21.1132483867387,1.0
ADGRD1,21.11081332074138,1.0
CREG1,21.097245299434803,0.009900990099009901
ORC6,21.096296201331565,1.0
FREM1,21.095265300614628,1.0
HTR7,21.091629138587045,1.0
PIEZO2,21.08602274566202,1.0
GRIN2D,21.084931537536868,1.0
SFRP1,21.08343256892283,1.0
AKR1C3,21.083160208250796,1.0
BEX2,21.08275177038883,1.0
CDX1,21.08213934545209,1.0
DPY19L2,21.079964082533312,1.0
CFHR1,21.079352920488653,1.0
NDRG4,21.079217144219516,1.0
NGFR,21.079081381584587,1.0
ANGPT2,21.07657222705846,1.0
STX1A,21.075624028372708,1.0
WNT2,21.06725447172465,1.0
KLHL26,21.065506069557664,1.0
GZMK,21.06396126982919,1.0
NCAM1,21.06335725788964,1.0
RIDA,21.06027424178729,1.0
MACC1,21.05633005853861,1.0
PRRT2,21.055796124816656,1.0
CENPA,21.05506230420545,1.0
P2RY14,21.05253029279764,1.0
LONRF3,21.040995247595564,1.0
PLK4,21.04040120949898,1.0
ITGB1BP2,21.040269235486136,1.0
PLIN5,21.038225237167808,1.0
CELSR2,21.030144567372677,1.0
EOMES,21.027919095178426,1.0
FAAH,21.02667698482061,1.0
CAPN3,21.025566553299612,1.0
SEZ6L2,21.02452224202076,1.0
HMCN1,21.01866237685155,1.0
S100A3,21.01768809442932,1.0
NECTIN3,21.017428399177025,1.0
ICAM4,21.012632612327312,1.0
CDH6,21.00856245326751,1.0
PHLPP1,21.00856245326751,1.0
PMAIP1,21.00688609560124,1.0
MELTF,21.004954285076725,1.0
BLM,21.00180460921582,1.0
ABCB1,21.001226851458245,1.0
MTERF2,21.000392724343556,1.0
CXCL2,20.999751418849296,1.0
NAP1L3,20.9952702999531,1.0
METTL18,20.99150418900158,1.0
ATL1,20.988638340863112,1.0
PCSK1,20.9867309342388,1.0
BAD,20.978999957085044,1.0
WWC1,20.978304923511622,1.0
FOSL1,20.974519668940747,1.0
HEY1,20.972819509668483,1.0
PRKCE,20.96453598961933,1.0
C5,20.962784886580888,1.0
LILRA4,20.960661350469053,1.0
NEK2,20.96028692704089,1.0
GSDMC,20.95966309970308,1.0
SORCS2,20.95922657787179,1.0
CEP19,20.957730913374647,1.0
ERP27,20.95723269580255,1.0
CLCN4,20.95430906176304,1.0
PTGER3,20.95374987693365,1.0
CNTNAP3,20.952445934645347,1.0
GRID1,20.952321809626778,1.0
CDKN2A,20.949469804024936,1.0
FGF2,20.94792210098053,1.0
TSPAN31,20.943041939036025,1.0
RALGPS1,20.94273360641038,1.0
ATF3,20.940884950263033,1.0
TFPI2,20.93922311818406,1.0
TRO,20.93486192311004,1.0
DTNA,20.933574425862027,1.0
TCFL5,20.925872567010014,1.0
EDN1,20.92532394155036,1.0
HS3ST3A1,20.916754756357882,1.0
COL10A1,20.914998304610894,1.0
KHK,20.913002055499152,1.0
OLFM2,20.911672679711106,1.0
MOB4,20.907812000749306,1.0
EPHA1,20.906426956928488,1.0
LAMA3,20.905103308632672,1.0
IL26,20.90113923417895,1.0
